Emailing (geklickt);Emailing (geöffnet);SAP GP Nummer
0;1;16422721
0;1;16423110
0;0;16231992
0;1;17707780
0;1;18102471
1;1;18442644
0;1;18442938
0;0;18444000
0;1;18103653
0;0;18444250
0;0;18106045
0;0;18106765
0;0;16641987
1;1;17402812
0;1;16642070
0;1;17647978
0;0;17648617
0;1;17247332
0;0;17648995
0;1;17403002
0;1;16642834
0;1;16642937
1;1;17248083
0;0;17248187
0;1;17250396
0;0;16643288
1;1;16643365
0;1;17403165
0;0;17403219
1;1;17403233
0;0;17836793
0;1;17837194
0;0;16232142
0;0;16122514
0;0;16224116
1;1;16224370
0;0;16224534
0;0;16123881
0;0;16232420
0;0;16338491
0;1;16225108
1;1;16124124
0;1;16124305
0;1;16124374
0;0;16125153
0;1;16339018
0;0;16340286
0;0;16340416
0;0;16232598
1;1;17624063
0;0;16225518
0;0;16225566
0;0;16340488
0;1;16340523
0;1;16341928
0;0;17627957
0;1;17627984
0;1;16127124
0;0;17628328
0;1;17628496
1;1;18089527
0;0;17629886
0;0;17632410
1;1;17633627
0;0;17633900
0;1;17637197
0;1;17638450
0;1;17638827
0;1;17640432
0;0;17641570
0;1;17641898
0;1;17642353
0;1;16080039
1;1;16080175
1;1;16515825
0;0;16518867
0;1;16521232
0;0;16522520
0;0;16522765
1;1;16523002
1;1;16254022
0;0;16254522
0;1;16525622
0;1;16526446
0;1;17720587
1;1;16221660
0;0;18707246
1;1;18707273
0;0;17722642
0;1;18325752
0;0;18708126
0;1;16372833
0;0;18708402
0;1;17724399
0;1;16374329
0;1;17407145
0;0;18082623
0;0;17407291
1;1;18083308
0;1;18084115
0;0;18223762
0;0;17825543
0;1;17407477
0;1;17407553
0;0;17407584
0;0;18224811
0;1;18225089
0;1;17825609
0;1;17444164
1;1;16551061
0;1;16552300
0;1;16552797
0;1;16553191
0;0;16581304
0;0;16581333
0;1;17447492
0;1;17448966
0;1;16583263
0;1;16583288
0;1;16583530
0;0;16641769
0;1;16641870
0;1;17450969
0;0;17451845
0;0;17452125
0;1;17453090
0;1;17455087
0;1;18791772
1;1;16536557
0;1;16539380
0;0;18099397
0;0;17505001
0;0;16531250
0;1;16535017
0;1;18056101
0;1;18058254
0;0;16537021
1;1;16537680
0;0;17507432
0;1;17520704
0;1;16203847
0;0;16544039
0;1;16545122
0;0;16545316
0;0;18061368
0;1;18062328
0;0;18062380
1;1;18062610
1;1;17526847
0;0;16546494
0;1;17528979
0;0;17531234
0;1;16035251
0;0;16379828
0;1;16380134
0;0;18494827
0;1;18290190
0;1;18291203
0;0;18291458
0;1;18291735
0;0;16380865
0;1;16381259
0;1;16662431
0;0;17306636
0;1;16735549
0;0;16735746
0;1;16400909
0;0;16401486
0;1;17309613
0;0;16401874
0;0;16401948
0;0;16663340
0;0;18111252
0;1;16663730
0;0;17311415
1;1;17311646
0;0;16402261
0;1;16647735
0;0;18859550
1;1;16402730
0;0;16663970
0;1;16664166
0;0;18899866
0;0;16404069
0;0;18726786
0;1;16647866
0;1;16665230
0;0;18208704
0;0;16740256
0;0;16648356
0;1;16237736
1;1;18415599
0;1;18644351
1;1;16206639
1;1;16207109
0;1;18297530
0;0;18305082
0;0;16032675
0;1;16149512
0;1;16059533
0;1;16150089
0;0;18294549
0;0;18310943
0;0;16150620
1;1;16080487
0;0;16080721
0;1;16150788
0;1;16151017
0;0;18545482
0;1;18547608
0;1;16647130
0;1;16157289
1;1;16034824
0;1;16035201
1;1;16061994
0;0;16062335
0;0;16648785
0;1;16649356
0;0;16081762
0;1;16656502
0;0;16656671
0;1;16656985
0;0;16657058
0;1;16658694
0;0;16658932
0;0;16661395
0;1;16661486
0;1;16662345
0;0;16662634
0;1;16663075
0;1;16663200
0;1;16664105
0;0;16664728
0;1;16667006
0;1;16667159
0;1;16667199
0;1;18746983
0;0;18399187
0;1;18741515
0;1;18918760
0;0;18741824
0;1;18557930
0;1;17301299
0;0;17307079
0;1;17311890
0;1;16001441
1;1;18347189
0;1;18348598
0;0;17314340
0;0;17633562
0;1;17635811
0;0;17326021
0;0;17328616
0;0;18798253
0;1;17643393
0;1;18558316
0;0;18463792
0;1;18463797
0;0;18463917
0;0;18494946
0;0;18210802
0;1;18495682
0;1;18211811
0;0;18497545
0;0;18499104
0;1;18213183
0;0;18213490
0;0;18930137
0;1;18930229
0;1;16119432
0;0;16120324
0;1;17095885
0;1;17096281
0;0;17096424
0;1;16120522
0;1;16225709
0;1;16225722
0;1;16225783
0;1;16342223
0;1;16342484
0;1;16342496
1;1;16226009
0;0;16343062
0;1;16343216
1;1;16343355
0;1;17582645
0;1;17582669
0;0;16343692
0;1;16343918
0;1;18025759
0;1;16226369
0;1;16226412
0;1;18026683
0;1;16226628
0;0;16344853
0;0;16344914
0;0;17100502
0;0;17100700
0;1;16226678
0;1;16226741
0;1;16345219
0;1;16345227
0;1;16345234
0;1;16227225
0;0;16227388
0;1;16227547
0;1;17101033
0;0;16345629
1;1;17585406
1;1;18582475
0;1;18968562
0;1;18586421
1;1;16255883
0;1;18206075
1;1;16082355
0;1;16082387
0;1;16532397
0;0;18908261
0;0;16536246
0;1;16540418
0;0;16308125
0;0;18861388
1;1;16650446
0;0;16650563
0;0;16650762
1;1;16409274
0;0;16409588
1;1;16423894
0;1;16425491
0;0;16425550
1;1;16651037
1;1;16651160
0;1;16411219
0;1;16426457
0;0;16651353
1;1;16427971
0;1;17838987
0;1;17839847
0;1;17840383
0;1;17840846
1;1;17841537
1;1;18280543
1;1;18281218
0;1;18284625
0;0;18447841
0;0;18448785
0;0;18285468
0;0;18285599
1;1;18110407
0;0;18450299
0;0;18097327
0;0;18099143
1;1;18100251
0;0;18101182
0;0;18102379
0;1;18492067
1;1;17644286
1;1;17646917
0;1;17648312
0;1;17649378
0;0;17650033
0;0;18104791
0;0;18106212
0;1;17407827
0;1;18225978
0;1;18086486
0;1;18087760
0;1;14648774
0;0;14648817
0;1;17408070
0;0;17420059
0;1;18229262
1;1;16049781
0;0;17251668
1;1;17252269
0;1;17403505
0;1;17652221
0;0;17403548
0;1;17654835
1;1;16050462
0;1;17256627
0;0;17256816
0;0;17403765
0;1;17259638
0;0;17404008
1;1;16644180
0;1;18708983
0;0;16223943
0;0;16225061
0;0;17731211
0;1;16377371
0;0;16378204
0;1;16378513
0;1;16379077
1;1;16379264
0;1;16225515
0;1;17732175
0;1;16380803
0;0;18709921
1;1;16230321
0;1;16642400
0;1;16642427
1;1;17456319
0;1;17460376
0;0;17461614
0;0;17464649
0;0;16644350
0;1;17465568
0;0;17467183
0;1;17467578
1;1;17467836
1;1;17469380
0;0;17470673
0;0;16645157
0;1;16645443
1;1;16645675
0;0;17473140
0;1;17474942
0;1;16645762
1;1;17476909
0;0;17477121
0;0;17477874
0;1;16646097
0;0;16646175
0;1;17479976
0;1;18107809
0;1;16540273
0;0;16542635
0;1;18795274
0;0;18795391
0;1;17538685
0;1;16550064
0;1;16550716
0;0;17539895
0;0;16554762
0;1;18066132
0;1;16581608
0;1;16581859
0;0;16582745
0;0;16208094
0;1;18070204
0;1;17554438
0;0;17554872
1;1;16643682
0;1;16644723
0;0;17315683
0;1;17316171
0;0;16404221
0;1;16404463
0;1;16665696
0;1;16665709
0;0;16743885
0;0;17318302
0;1;17319168
0;1;16666080
1;1;16666240
0;1;16744228
0;0;16744336
1;1;17000403
0;0;17000831
1;1;17322370
1;1;16666290
0;1;16666525
0;1;16405835
0;0;16405907
0;0;16406426
0;0;16666947
0;0;16667098
0;1;16667227
0;1;16667316
0;1;16667412
1;1;16667431
0;1;16406583
0;0;17326219
0;1;17327361
0;0;17327591
0;0;16667530
1;1;17001273
0;0;17002718
0;0;18646081
0;1;18111704
0;0;18112276
0;0;18653231
0;1;16207301
0;0;16207461
0;0;16207531
0;1;16207634
0;0;16648625
1;1;16648655
0;1;18113086
1;1;16208013
0;0;18654842
0;1;18655047
0;1;16208063
0;1;16649046
0;1;16208605
0;0;18602568
0;0;18603693
0;1;16382071
0;1;18499554
0;0;18295263
0;0;18295852
0;1;18315707
0;0;18315952
0;0;18316280
0;1;18324621
1;1;18325120
0;1;18327468
0;1;18328323
0;0;18328334
0;1;18223864
0;0;18226021
0;0;18226848
0;1;18226996
0;0;18238299
1;1;18428824
0;0;16667585
0;1;16668097
0;0;16668151
0;0;16668359
0;1;16669178
0;1;16670072
0;0;16670126
0;1;16671671
0;1;16672298
0;1;16672618
0;0;16672827
1;1;16673293
0;0;16674766
0;1;16675160
1;1;16676278
0;1;16676874
0;1;16676879
0;0;16677688
0;0;16679233
0;0;16680722
0;0;16683240
1;1;16683402
0;1;16683922
0;1;16685280
0;0;16685525
0;1;16685530
0;1;16686862
1;1;16687615
0;0;16688683
1;1;16688965
0;1;16690558
0;0;16158744
0;1;16007486
0;1;18400225
0;0;18400227
0;0;16159262
0;0;16159452
1;1;16160008
0;0;18748249
0;1;16008035
0;0;16160483
0;1;16160672
0;0;16160987
0;0;16064058
0;1;16161213
0;0;16161879
0;1;16162574
0;0;16064795
0;0;16009059
0;0;16163362
0;1;16163381
0;0;16163582
0;1;18549512
0;1;18550033
0;1;18550272
0;0;18550351
0;1;16038989
0;1;18306070
0;1;16082091
0;1;18550855
0;1;18307714
0;1;18798489
0;1;18726390
1;1;18863346
0;1;17646119
0;1;16002328
1;1;18353140
0;1;17649636
1;1;18354812
0;0;18726867
0;1;18319044
1;1;18966049
0;1;18561680
0;1;18321013
0;0;18563238
1;1;18966353
0;0;16345936
0;0;16346062
0;0;16227630
0;0;16227872
0;0;16346365
0;0;16346704
0;1;16346804
0;1;16228379
0;1;16228830
0;0;16346997
0;1;16129572
0;1;16229367
0;0;16348250
0;1;16348441
0;0;16130486
0;0;16229798
1;1;16349073
0;0;16349193
0;1;16349439
0;1;16131507
1;1;16131517
0;1;16131588
0;0;16131612
1;1;16229843
1;1;16230026
0;1;16230051
0;1;18611200
0;0;18210965
0;1;18611644
0;1;18611649
0;0;18933132
0;1;18933272
0;1;19055293
0;0;19055434
0;0;18559730
0;1;18465483
0;1;18470809
0;1;18589739
1;1;16743154
0;0;16743702
0;0;17000656
0;0;17003683
0;1;16544671
0;1;16547493
0;0;16548412
0;1;16549181
0;1;18969299
0;1;18828811
0;1;16311316
0;0;16551075
0;1;16551346
0;0;16552640
0;0;18695728
0;0;16552809
1;1;18695828
1;1;17007088
0;1;16316724
0;1;16318819
1;1;16319529
0;1;18501694
1;1;18505531
0;0;18219968
0;0;16429077
0;0;16411507
0;0;16412187
0;1;16412851
0;0;16431232
0;1;16413131
0;1;16432470
0;0;16432570
0;1;16652600
0;1;16414485
0;1;16414513
0;1;16415492
0;0;16415645
0;1;16434128
0;1;16435729
0;1;16652707
0;0;17586134
0;0;17792407
0;0;16122025
0;1;16122065
1;1;16122737
0;1;17588380
1;1;17109268
0;1;17109417
0;1;17109678
0;1;18011418
0;0;16219747
0;0;16219792
0;0;17826608
0;0;17826683
0;1;17421888
0;0;16220161
0;0;18092460
0;0;17422782
0;0;16220569
0;0;17826753
0;1;17657796
0;0;16210896
0;0;16211004
0;1;16646436
0;1;16647823
0;0;16644487
0;1;18076578
0;1;17265436
0;0;16212859
0;1;16213430
1;1;17269502
0;0;17597265
0;1;17599087
0;0;17404686
1;1;16215540
0;0;16645365
0;0;17275061
0;1;16653481
0;0;16654342
0;0;17404903
0;0;17404986
0;0;17405018
0;1;17712149
0;0;18113167
0;0;18452253
0;1;16258800
0;0;18452895
0;1;16231162
0;0;16231281
0;0;16383146
0;0;16231913
0;0;16232172
0;0;18606578
0;0;18606750
0;1;16384894
0;1;16235457
0;1;18606890
0;1;18607115
0;0;16386677
0;0;18343489
0;1;16408252
0;0;16408450
0;0;17328285
0;1;17330672
0;0;16408809
0;1;16409170
0;0;16668315
0;1;16668395
0;0;17331572
0;1;17332633
0;1;16409286
0;1;16669202
0;1;16669435
0;1;17003729
0;0;17333768
0;1;16410186
0;1;16410399
0;0;16001490
1;1;17005067
0;0;17006292
0;1;17334173
0;0;16670573
0;1;16410508
0;0;16410768
0;0;18109665
0;1;16549029
0;0;16550093
0;1;16550382
0;0;16551067
0;0;18795551
0;1;16551894
0;1;16552297
1;1;16552521
0;0;17061424
1;1;18113923
1;1;18797738
0;1;18900994
0;1;18727043
0;1;18434717
0;1;18435501
0;0;18860473
0;0;18656579
0;0;18657538
0;1;16650249
0;1;16650594
0;1;18658729
0;1;18658844
0;1;18658917
0;1;16692659
0;1;16694860
1;1;16696914
0;0;16697012
0;0;16697450
0;1;16699639
0;1;16700324
0;1;16700955
0;1;16703194
1;1;16703386
0;1;16704172
0;1;16704301
0;0;16705596
0;0;16705602
0;1;16706382
1;1;16706761
0;0;16707105
0;0;16707659
1;1;16708097
0;0;16711038
0;1;16711445
0;0;16712104
0;0;16712335
0;1;16713692
0;1;16715866
0;0;17332408
0;0;17334381
0;1;16717390
0;0;16717417
0;0;16718615
0;1;16718659
1;1;18728024
0;1;18500556
0;1;18012005
0;1;18501654
0;0;16382219
0;0;16382550
0;0;16382810
0;0;18297690
0;1;18607028
0;1;18013162
0;1;18013595
0;1;18607652
0;1;18318363
0;0;18319060
0;0;16039083
0;1;16043778
0;0;16088830
0;0;18322564
0;0;16655736
0;1;17452965
0;1;17456106
0;1;16018146
0;1;18966457
0;0;18565312
0;1;18322477
0;0;18967011
0;1;18567477
1;1;18333415
0;1;18335320
0;1;18336219
0;0;18336870
0;0;18338244
0;1;18338285
0;1;18341596
0;1;18909478
0;1;18909786
0;1;18862381
1;1;18806454
0;1;18806657
0;1;18806761
0;0;16235208
0;1;16349808
0;0;16350475
0;1;16350864
0;1;16132211
0;1;16230360
0;1;16231149
0;1;16350998
0;1;16351062
0;1;16351190
0;1;16231321
0;0;16231458
0;1;16352153
0;0;16352232
0;0;16352241
0;1;16352759
0;1;16352935
0;1;16353294
1;1;16353475
0;1;16065144
0;1;16081933
1;1;16164878
0;1;16166241
0;0;16066534
0;0;16166974
0;0;16167370
1;1;16167936
0;1;16168159
0;1;16168173
0;0;18593256
0;0;18969919
1;1;16090755
0;1;16554519
0;1;16554563
0;1;16581100
0;1;16582531
0;0;16642564
0;1;16644857
0;1;16322717
1;1;16324293
0;0;16324669
1;1;16326230
0;0;16326487
0;1;16093380
0;0;16093660
0;1;17315910
0;0;17329101
1;1;18013756
0;0;18014464
0;1;18014758
0;0;18014781
0;1;18017189
0;1;18019298
0;1;18019876
0;0;18020155
1;1;18022041
0;0;18022253
1;1;18025615
0;1;18025886
0;0;18027282
0;0;18027604
0;1;18509364
0;1;18221171
0;0;18511061
0;1;18531414
0;0;18298880
0;0;18226462
0;1;18512011
0;1;18513059
0;0;18562120
0;1;18562314
0;1;18474957
0;1;18565511
0;1;18032472
0;0;18032954
0;1;18032987
1;1;17590055
0;1;17590605
0;0;17592270
0;1;16126526
0;0;17113616
0;1;16416219
0;0;16436640
0;1;16437241
0;0;16437485
0;0;16652918
0;1;16418401
0;1;16234641
1;1;16653258
0;0;16437995
0;0;16419302
0;1;16419570
0;0;16420168
0;0;16420346
1;1;16420908
0;1;16421256
0;0;16439229
0;1;16439610
0;1;16422251
0;1;16440555
0;1;16441264
0;1;18107586
0;1;18108392
0;1;17652820
0;0;17652891
0;0;18109300
0;1;18112918
0;1;17660651
0;1;18113891
0;1;18115146
1;1;16646440
0;0;16647502
0;0;17488152
0;1;17489777
1;1;17489778
0;1;17494748
0;1;17497135
0;0;17497282
0;0;17497350
0;1;16648526
0;1;18232506
0;1;18233897
0;1;17424037
0;1;17424191
0;0;17424740
0;0;17425605
0;0;18233994
0;1;18234286
0;0;16220964
0;1;16220980
0;1;18095297
0;1;18095976
0;0;17826925
0;1;17827004
0;1;16221775
0;0;18236950
0;0;18236990
0;0;18237035
0;1;17426489
0;1;17426774
0;1;17427595
0;0;17427696
0;0;17602549
0;1;16658001
0;0;18088174
0;0;16658574
0;1;16659542
1;1;16660789
0;0;16661832
0;1;16662834
0;0;17663888
0;0;17405353
0;0;17405356
0;0;17405442
0;1;17665604
0;0;17277524
0;1;17278059
0;1;17278398
0;1;17279205
0;0;17279295
0;0;17279495
0;1;17405644
0;1;17405653
0;0;17405663
0;0;17690850
0;1;17282332
0;0;17405778
0;0;17284831
0;0;16646475
0;1;17007211
0;0;17337271
0;1;16671720
0;1;17008181
0;0;17008876
0;1;16672365
0;0;16673231
0;1;16673350
0;1;16410804
1;1;16410858
1;1;16410997
0;1;16411865
0;1;16674755
1;1;16413099
0;1;16413332
0;1;16413788
0;0;16675642
0;0;17013408
0;0;16391288
0;1;16393713
0;1;16396071
0;0;16237246
0;1;18344487
0;1;18347908
0;0;18352484
0;0;18608578
0;1;18352708
0;0;18359441
0;0;17714833
0;1;18290833
0;1;18290995
0;1;16260002
0;0;16260178
0;0;16260311
0;0;16260587
0;1;16260740
0;1;16300443
0;1;18117525
0;0;18117557
0;1;18797801
0;1;18120892
0;1;18121440
0;0;18125569
0;0;18948122
0;1;18948506
0;0;16003602
0;0;18864696
0;1;18864766
0;1;18864787
0;0;18901699
0;1;18901752
0;0;18013754
0;1;18014461
0;0;18613260
0;1;16036739
0;1;18015456
1;1;16383841
0;1;16383860
0;1;18613507
0;0;16384228
0;0;16384566
1;1;18506509
0;1;18301602
1;1;18016941
0;1;18417052
0;0;16210484
0;1;16210778
0;0;16091759
0;1;17861800
0;0;18565229
0;0;18661008
0;0;18565911
0;1;16211252
0;1;16211384
1;1;16093027
0;1;16652145
0;1;18661269
1;1;16652301
0;1;18568346
1;1;16652483
0;0;16652538
0;1;18327441
0;1;16729889
0;1;16730964
0;1;16735693
0;0;16736203
0;1;16737574
0;1;16738455
0;0;16742693
0;1;16743526
0;1;17001211
1;1;17003268
0;0;17003643
0;1;17006646
0;1;17008332
0;1;17008631
0;1;17008928
0;1;17009399
0;1;17009739
0;1;17009965
0;0;17011427
0;0;17012571
0;1;17012701
0;0;17013242
0;1;17013614
0;0;17014264
0;0;18406220
0;1;18407135
0;0;16018952
0;0;18407919
0;1;18408169
0;1;16069044
1;1;16070026
0;0;16083233
0;0;16168281
0;1;16168496
0;1;16168509
0;0;16168522
0;0;16070774
0;1;16168977
1;1;16169035
1;1;16169642
0;1;16169839
0;1;16170019
0;1;16010842
0;1;16170554
0;0;16170805
1;1;16085818
0;1;16072141
0;0;16011465
0;1;16085899
0;1;16171878
0;1;18344275
0;1;18345873
0;0;18346304
0;1;18349780
0;1;18350489
0;1;18351607
1;1;18356188
0;1;18356455
0;1;18357624
0;0;18358326
0;1;18613751
0;0;18807229
0;0;18862965
0;0;18616756
0;1;16134475
0;1;16134716
0;0;16134838
1;1;16134962
0;1;16231821
0;0;16231930
0;1;16353547
0;0;16353715
0;1;16135364
0;0;16236406
0;1;16354295
0;1;16354303
0;0;16354466
0;0;16136352
0;0;16236607
0;1;16355458
0;0;16355476
0;1;16355895
0;1;16137473
0;0;16357416
0;1;16357737
0;0;16358517
0;1;16358913
0;1;16233016
1;1;16236790
0;1;16321255
0;0;16322363
0;0;16322800
0;1;16323300
0;1;16323631
0;0;18967707
0;1;18568925
0;1;18967784
0;0;16328287
0;0;16328560
0;0;16328751
0;1;18924345
1;1;16329176
0;1;17015299
1;1;17016164
0;1;17016741
0;1;16649866
1;1;16333191
0;1;18696690
0;0;16334150
0;0;16334179
0;1;19028830
0;1;18970221
0;0;18696893
0;1;18697127
0;1;18970415
0;0;18731493
0;0;19056206
0;1;17331841
0;1;17332331
0;0;19056525
0;1;18028181
0;0;18029850
0;1;18030173
0;0;18030534
0;1;18031054
0;1;18031466
0;0;18034705
0;1;18036182
0;0;18037862
0;1;18038951
0;1;18041286
0;1;18935972
0;1;18936334
0;1;18936812
0;0;18937753
0;1;18228371
1;1;18230766
0;0;18516826
0;0;18232760
0;1;18517351
0;1;18234493
0;1;18519146
0;1;18236497
0;0;18236912
0;1;16654262
0;0;16441672
0;1;16423925
0;0;16443018
0;0;16443707
0;0;16443788
0;1;16235724
0;1;16423982
0;1;16654696
1;1;16654716
0;1;16654750
0;0;16654788
0;1;16425101
0;1;16425396
0;0;16425575
0;1;16654911
0;0;18568682
0;1;18568713
0;0;18492726
0;1;18493137
0;0;18493753
0;1;18570683
0;0;16127849
0;1;18035703
0;0;18036110
0;0;16128846
0;0;17114959
0;1;16129402
1;1;16129796
0;1;16129943
0;0;16130670
0;0;16131741
0;1;16132501
0;0;16133171
0;0;18040053
0;0;18040334
0;1;17663522
0;0;18115348
0;0;18116214
0;0;18116737
0;0;18117531
0;1;18118528
0;0;17665480
0;1;17690780
0;1;17691485
0;1;18123767
0;1;18238149
0;0;17429491
0;1;18238879
0;1;17430383
0;0;17431049
0;1;18101188
0;1;18239309
0;0;18239539
0;1;16222032
0;1;16222033
0;1;17834123
0;0;18242269
0;0;17432193
0;0;17432328
1;1;17432777
0;1;18089267
0;1;17616721
0;1;16666510
0;1;16667633
0;1;18096342
0;1;17627960
0;1;16668393
0;1;16648832
0;1;16648917
0;1;16671686
0;1;18609345
0;0;16649571
0;0;16649602
0;1;16398106
0;0;16398285
0;1;17504626
1;1;16398951
0;0;18372394
0;1;16650005
0;1;16650008
0;1;16650224
0;0;17506980
0;1;17508281
1;1;16650287
0;0;16650696
0;1;17511776
0;1;17512379
0;0;17513241
0;1;16650826
1;1;16651034
0;0;18715013
0;0;17740211
1;1;16401950
1;1;17285344
0;1;17288894
0;0;17406237
0;0;17406348
0;0;16647545
0;1;17406457
1;1;16054530
1;1;17695078
0;0;17695348
0;0;17289247
0;1;17290219
0;0;17406635
0;0;16055332
0;0;16055378
0;1;16055723
0;0;17295662
0;0;17297059
1;1;17298288
0;1;17696513
0;0;17406845
0;0;17298774
0;0;17298873
0;0;18633128
0;0;18724778
0;0;17073759
0;0;17077822
0;1;17079008
0;0;18293410
0;0;18294000
0;0;17717004
0;1;17717127
0;1;18120967
0;0;18129491
0;0;16305078
0;0;18122424
0;1;18730832
0;0;18804114
0;1;18804160
0;1;17659645
0;1;17666781
0;1;17692314
0;1;18731133
0;0;18731139
0;1;18865685
0;0;18865832
0;0;16661801
0;0;16668040
0;0;18572915
0;1;18573602
0;1;16048546
0;1;18334315
0;0;18337217
1;1;16100216
0;0;16100640
0;0;18337344
0;1;18576893
1;1;16003066
0;1;16677041
0;1;17013520
0;1;17014328
0;0;17014420
0;0;17014902
1;1;17015306
0;0;16678107
1;1;16678891
0;1;16679647
0;1;17017700
0;0;17017769
0;0;17018187
1;1;17018412
0;1;16679950
0;0;17015067
0;0;18828049
0;0;17015364
0;1;17015837
0;0;17016569
1;1;17016891
0;1;17838982
0;0;17017078
0;0;17020185
0;0;17020714
0;0;18828757
1;1;17020815
0;0;17020972
0;0;17021003
0;0;17022796
0;0;17480874
0;0;17024225
0;0;17481966
0;1;17027091
0;0;17027498
0;0;17028479
0;1;17028910
0;0;17029305
0;0;17030035
0;0;17030339
0;0;17030651
0;1;17031765
0;1;17033297
1;1;17033596
0;0;17033833
0;0;17034567
0;1;17036394
0;1;17037215
0;1;17038092
0;1;17039298
0;0;16212002
1;1;16212261
0;0;16212339
0;0;16653117
0;0;16212816
0;1;16213079
0;0;16213163
0;0;18663225
0;1;18663353
1;1;18113786
0;0;18115190
1;1;16653513
0;1;18664310
0;1;18664414
0;1;16172422
0;0;16172858
0;0;16172899
0;1;16173045
0;0;16074449
0;1;16173766
0;0;16174392
1;1;16175263
0;1;16090399
1;1;16243097
0;0;16090997
0;1;16243735
0;1;16091077
0;0;16176089
0;0;16176712
1;1;16176741
0;0;18242931
1;1;18902552
0;0;18902581
1;1;18017579
0;0;16385248
0;0;16385867
0;0;16386031
0;1;18304015
0;0;18018662
0;0;18018681
0;1;18305746
0;0;18305931
0;1;18019075
0;0;18019494
0;1;18510494
0;1;18215866
0;0;18807989
0;0;18808117
0;1;16101298
0;1;18808311
0;0;19029026
0;1;18830455
1;1;18830593
0;1;18598175
1;1;17020884
0;1;18697643
0;1;18359128
1;1;18359361
0;0;18359767
0;0;18361129
0;1;18370184
0;0;18373671
0;1;18374065
0;1;16654506
0;0;16655199
0;0;18921664
0;1;16337729
0;0;16338973
0;0;16340292
0;0;18744746
1;1;16656514
1;1;16340517
0;1;16343220
0;1;18745022
0;1;16344232
0;1;16345224
0;0;16345301
0;0;16345403
1;1;16347151
0;1;16664573
0;1;16665608
0;1;16349519
0;1;16359189
0;1;16234005
0;1;16360661
0;1;16361039
1;1;16140068
0;0;16141026
0;1;16361133
1;1;16142034
1;1;16142455
1;1;16237885
0;1;16362346
0;1;16362667
0;1;16362713
0;0;16362925
0;1;16234737
1;1;16234996
0;0;18938588
0;0;18939033
0;0;18939234
0;1;18939655
0;1;18732055
0;1;18732192
0;0;18522167
0;1;18299490
0;0;18241719
0;1;18242290
0;0;16425697
0;0;16426622
1;1;16427062
1;1;16427251
0;1;16446488
0;1;16428230
0;0;16655479
1;1;16447365
1;1;16447761
0;1;16655778
0;0;16236355
0;1;16236599
0;0;16428403
0;1;16428417
0;1;16428495
1;1;16429197
0;1;16447908
0;1;16656014
0;0;16656041
0;0;16656073
1;1;16430388
0;1;16450325
1;1;18572231
0;1;18497980
0;1;18573159
0;1;18498181
0;0;18500538
0;1;17433529
0;0;17433690
0;1;17435274
0;0;17437696
0;0;17438761
0;1;18246075
1;1;18106916
0;1;17439798
0;1;17440087
0;1;16224192
0;1;17633450
0;0;17634892
0;0;16679820
0;1;16225331
1;1;16683229
1;1;18104114
0;0;18105082
0;1;17641351
0;1;16229962
0;0;16685983
0;1;16687021
1;1;16687063
0;1;16689934
0;1;16692303
0;0;16403176
1;1;16247436
0;0;16248469
0;1;16249025
1;1;16403946
0;0;16404843
0;0;18611097
0;0;16405481
0;1;16405574
0;1;16408626
0;1;18379656
0;1;18611542
0;1;18611650
0;0;16252625
0;0;16253024
0;0;16253384
0;1;16412710
0;1;16412955
0;0;17695532
0;1;17697730
0;0;17698054
0;1;18129769
0;1;18129948
0;1;17700072
0;0;17700245
0;1;18131155
0;0;17701389
0;1;17701628
0;1;17702055
0;0;17702668
0;1;17704882
0;1;17695800
0;1;17700378
0;0;17702335
0;1;17706642
0;0;17707886
0;0;17708102
0;0;18866411
0;0;18866427
0;0;17118098
0;1;17118638
0;1;17118883
0;0;17119905
0;1;17593909
0;0;17594562
0;0;16133302
0;0;16133632
0;1;18041914
1;1;17122335
1;1;17122842
0;0;16134907
0;1;16135382
0;1;18043434
0;1;16136336
0;1;16136498
0;1;18044556
0;0;16651515
0;0;16651559
1;1;17525290
0;0;17526582
0;1;17528099
0;1;17531167
0;0;17531292
0;1;17533170
0;0;17533775
1;1;17534169
0;0;17535361
0;1;16653165
0;0;16653217
0;1;16653810
1;1;18341097
0;1;18341438
0;0;18342960
0;0;16683292
0;0;16102845
0;0;16103745
0;1;16103751
0;1;18013337
0;1;18409218
0;0;17487841
0;0;18877092
0;0;16681196
0;1;16414422
1;1;16415387
0;0;17018944
0;1;17018993
0;0;16682722
0;0;16416222
0;0;16417000
0;1;16417675
0;0;17019711
1;1;17019727
0;0;16684227
0;0;16684851
0;0;16417931
0;1;16418494
0;0;16419143
0;1;17020724
0;0;18727139
1;1;18130540
0;0;17020825
0;1;16419663
0;1;18801285
0;0;16685573
0;1;18134915
0;0;17022387
0;1;16420486
0;0;16642553
1;1;16642650
0;0;16686112
0;1;16686723
0;1;17022651
0;1;17023034
